aphiaid,current_area_km2,scenario,scenario_area_km2,area_change
428151,405173.1493625576,RCP45_2050,358642.3529707331,contraction
428151,405173.1493625576,RCP45_2100,420508.78839130624,expansion
428151,405173.1493625576,RCP85_2050,361949.3065888151,contraction
428151,405173.1493625576,RCP85_2100,446703.87668367784,expansion
428156,84258.2401119569,RCP45_2050,24754.833280307725,contraction
428156,84258.2401119569,RCP45_2100,23651.214301626773,contraction
428156,84258.2401119569,RCP85_2050,24417.977986229962,contraction
428156,84258.2401119569,RCP85_2100,23969.14029029853,contraction
428205,269891.77360181074,RCP45_2050,196295.1114992724,contraction
428205,269891.77360181074,RCP45_2100,194550.1660145895,contraction
428205,269891.77360181074,RCP85_2050,193338.8243924135,contraction
428205,269891.77360181074,RCP85_2100,174510.08925370907,contraction
428231,306555.3575360223,RCP45_2050,274346.6165063685,contraction
428231,306555.3575360223,RCP45_2100,284543.83581720165,contraction
428231,306555.3575360223,RCP85_2050,285182.6806886157,contraction
428231,306555.3575360223,RCP85_2100,312794.2461258976,expansion
428418,228397.63700778014,RCP45_2050,249038.01334742733,expansion
428418,228397.63700778014,RCP45_2100,267198.45267409977,expansion
428418,228397.63700778014,RCP85_2050,243242.0042918591,expansion
428418,228397.63700778014,RCP85_2100,264491.5215138338,expansion
428947,160242.20454477874,RCP45_2050,122513.55863197494,contraction
428947,160242.20454477874,RCP45_2100,118450.64422336643,contraction
428947,160242.20454477874,RCP85_2050,103540.86032817363,contraction
428947,160242.20454477874,RCP85_2100,28331.85242158082,contraction
428982,451002.793923824,RCP45_2050,643966.1751757009,expansion
428982,451002.793923824,RCP45_2100,756024.9007103968,expansion
428982,451002.793923824,RCP85_2050,611101.7487843148,expansion
428982,451002.793923824,RCP85_2100,732818.4684023574,expansion
429368,185534.39742547844,RCP45_2050,208332.48232782027,expansion
429368,185534.39742547844,RCP45_2100,197056.68171514582,expansion
429368,185534.39742547844,RCP85_2050,201414.15545030872,expansion
429368,185534.39742547844,RCP85_2100,189978.47602879212,expansion
429719,234240.66625914915,RCP45_2050,68226.28723717795,contraction
429719,234240.66625914915,RCP45_2100,213561.28296505718,contraction
429719,234240.66625914915,RCP85_2050,94774.79426223374,contraction
429719,234240.66625914915,RCP85_2100,253575.86478652872,expansion
430334,228132.56344594885,RCP45_2050,120652.03354386047,contraction
430334,228132.56344594885,RCP45_2100,124717.05118393386,contraction
430334,228132.56344594885,RCP85_2050,122001.95448203346,contraction
430334,228132.56344594885,RCP85_2100,118203.92299278655,contraction
430650,10272586.4607629,RCP45_2050,10114407.553676723,contraction
430650,10272586.4607629,RCP45_2100,10185236.44779547,contraction
430650,10272586.4607629,RCP85_2050,10175036.726652656,contraction
430650,10272586.4607629,RCP85_2100,10349548.631973697,expansion
430653,20184425.194412306,RCP45_2050,19376316.9590118,contraction
430653,20184425.194412306,RCP45_2100,21047553.009537723,expansion
430653,20184425.194412306,RCP85_2050,21304443.660841066,expansion
430653,20184425.194412306,RCP85_2100,23287769.437422626,expansion
430654,9865378.398803577,RCP45_2050,12062923.241308535,expansion
430654,9865378.398803577,RCP45_2100,12926914.409543008,expansion
430654,9865378.398803577,RCP85_2050,11777820.742900642,expansion
430654,9865378.398803577,RCP85_2100,13103496.565400159,expansion
430655,6565875.595484265,RCP45_2050,6390799.409744213,contraction
430655,6565875.595484265,RCP45_2100,6467575.577029119,contraction
430655,6565875.595484265,RCP85_2050,6374900.444711413,contraction
430655,6565875.595484265,RCP85_2100,6685675.573167177,expansion
430657,3471680.3523180713,RCP45_2050,4044417.555283028,expansion
430657,3471680.3523180713,RCP45_2100,3967575.716778881,expansion
430657,3471680.3523180713,RCP85_2050,3985933.8719239277,expansion
430657,3471680.3523180713,RCP85_2100,3811067.6067110817,expansion
430665,939125.0850363455,RCP45_2050,854132.7753398778,contraction
430665,939125.0850363455,RCP45_2100,640340.4175043952,contraction
430665,939125.0850363455,RCP85_2050,789971.4498827984,contraction
430665,939125.0850363455,RCP85_2100,551730.7072758337,contraction
430667,10335936.421894968,RCP45_2050,11430196.763421228,expansion
430667,10335936.421894968,RCP45_2100,11933860.412591035,expansion
430667,10335936.421894968,RCP85_2050,11582902.595007611,expansion
430667,10335936.421894968,RCP85_2100,12570450.976867922,expansion
430671,11289853.15762173,RCP45_2050,13217381.360495606,expansion
430671,11289853.15762173,RCP45_2100,14153667.885679107,expansion
430671,11289853.15762173,RCP85_2050,13551953.110068547,expansion
430671,11289853.15762173,RCP85_2100,14751522.273930559,expansion
430679,20730169.666647594,RCP45_2050,20499599.333352044,contraction
430679,20730169.666647594,RCP45_2100,21134898.573439807,expansion
430679,20730169.666647594,RCP85_2050,20139689.55601048,contraction
430679,20730169.666647594,RCP85_2100,20513296.61725528,contraction
445303,372177.27365526825,RCP45_2050,373165.4116787355,expansion
445303,372177.27365526825,RCP45_2100,395045.8671763016,expansion
445303,372177.27365526825,RCP85_2050,357033.28412380675,contraction
445303,372177.27365526825,RCP85_2100,341082.539146779,contraction
445308,514112.9499225035,RCP45_2050,738394.5874966806,expansion
445308,514112.9499225035,RCP45_2100,789576.0029066993,expansion
445308,514112.9499225035,RCP85_2050,740140.5200326869,expansion
445308,514112.9499225035,RCP85_2100,800058.6431459042,expansion
445325,239225.74590229036,RCP45_2050,153590.5092034569,contraction
445325,239225.74590229036,RCP45_2100,150245.97345910454,contraction
445325,239225.74590229036,RCP85_2050,153136.5255485788,contraction
445325,239225.74590229036,RCP85_2100,142724.0671792249,contraction
445335,1015614.6559454136,RCP45_2050,1244330.5882162703,expansion
445335,1015614.6559454136,RCP45_2100,1560990.9471938494,expansion
445335,1015614.6559454136,RCP85_2050,1245221.0703305695,expansion
445335,1015614.6559454136,RCP85_2100,1562216.5832385113,expansion
445351,992053.0178917234,RCP45_2050,1268301.900782593,expansion
445351,992053.0178917234,RCP45_2100,1328295.6183013876,expansion
445351,992053.0178917234,RCP85_2050,1269618.4200809004,expansion
445351,992053.0178917234,RCP85_2100,1299338.2058142151,expansion
445352,431351.484457023,RCP45_2050,567833.4090487931,expansion
445352,431351.484457023,RCP45_2100,803692.1600736066,expansion
445352,431351.484457023,RCP85_2050,578473.055718769,expansion
445352,431351.484457023,RCP85_2100,714556.5262160946,expansion
445354,784968.3636421384,RCP45_2050,713533.7338659967,contraction
445354,784968.3636421384,RCP45_2100,667481.1528025416,contraction
445354,784968.3636421384,RCP85_2050,690886.0556660922,contraction
445354,784968.3636421384,RCP85_2100,577479.506338087,contraction
445357,189442.70119575984,RCP45_2050,193643.16805072798,expansion
445357,189442.70119575984,RCP45_2100,191858.8155024279,expansion
445357,189442.70119575984,RCP85_2050,191470.56784642444,expansion
445357,189442.70119575984,RCP85_2100,189876.22644306533,expansion
445362,322927.21000016044,RCP45_2050,325047.8939327703,expansion
445362,322927.21000016044,RCP45_2100,340739.23466804,expansion
445362,322927.21000016044,RCP85_2050,330472.2011699416,expansion
445362,322927.21000016044,RCP85_2100,344478.6587520801,expansion
445374,481495.4035205797,RCP45_2050,540459.7451266695,expansion
445374,481495.4035205797,RCP45_2100,562528.4185304327,expansion
445374,481495.4035205797,RCP85_2050,545804.5354966776,expansion
445374,481495.4035205797,RCP85_2100,557944.4609901732,expansion
445378,408100.4587528947,RCP45_2050,326895.48907761055,contraction
445378,408100.4587528947,RCP45_2100,353929.9383265045,contraction
445378,408100.4587528947,RCP85_2050,307283.00639087684,contraction
445378,408100.4587528947,RCP85_2100,353293.5599563262,contraction
449958,5534197.646972209,RCP45_2050,6803963.537571428,expansion
449958,5534197.646972209,RCP45_2100,7205737.727819598,expansion
449958,5534197.646972209,RCP85_2050,6673092.2411775235,expansion
449958,5534197.646972209,RCP85_2100,7101648.818923755,expansion
449966,12312663.269738039,RCP45_2050,11564324.049024915,contraction
449966,12312663.269738039,RCP45_2100,11981073.938099893,contraction
449966,12312663.269738039,RCP85_2050,11582893.503912995,contraction
449966,12312663.269738039,RCP85_2100,12368083.563506845,expansion
449970,2860074.9058431475,RCP45_2050,3692850.161711083,expansion
449970,2860074.9058431475,RCP45_2100,3958146.2019594326,expansion
449970,2860074.9058431475,RCP85_2050,3606551.215489823,expansion
449970,2860074.9058431475,RCP85_2100,3873972.712643145,expansion
449971,21220074.01545969,RCP45_2050,23705374.663908206,expansion
449971,21220074.01545969,RCP45_2100,24377044.706132803,expansion
449971,21220074.01545969,RCP85_2050,23733824.240653403,expansion
449971,21220074.01545969,RCP85_2100,24114723.99749936,expansion
449972,1442844.9856372026,RCP45_2050,1567853.4294579814,expansion
449972,1442844.9856372026,RCP45_2100,1650496.4396997204,expansion
449972,1442844.9856372026,RCP85_2050,1597199.3005691248,expansion
449972,1442844.9856372026,RCP85_2100,1688676.9416925118,expansion
449977,5689674.347013601,RCP45_2050,6976155.837498462,expansion
449977,5689674.347013601,RCP45_2100,7322782.548451634,expansion
449977,5689674.347013601,RCP85_2050,6752251.849151579,expansion
449977,5689674.347013601,RCP85_2100,7287254.040265155,expansion
449978,4671217.412730621,RCP45_2050,5972098.433850581,expansion
449978,4671217.412730621,RCP45_2100,6420415.777882723,expansion
449978,4671217.412730621,RCP85_2050,5884360.605937445,expansion
449978,4671217.412730621,RCP85_2100,6151113.642874047,expansion
450004,9304795.347834326,RCP45_2050,10781753.78183549,expansion
450004,9304795.347834326,RCP45_2100,11605081.505807867,expansion
450004,9304795.347834326,RCP85_2050,10230688.707538825,expansion
450004,9304795.347834326,RCP85_2100,11366576.903594615,expansion
474888,326276.39811322547,RCP45_2050,365637.8381061777,expansion
474888,326276.39811322547,RCP45_2100,420439.42293064424,expansion
474888,326276.39811322547,RCP85_2050,390014.5313218724,expansion
474888,326276.39811322547,RCP85_2100,458517.4992192674,expansion
474896,1117480.8821074623,RCP45_2050,968119.4557347549,contraction
474896,1117480.8821074623,RCP45_2100,896052.5432468546,contraction
474896,1117480.8821074623,RCP85_2050,976441.546689124,contraction
474896,1117480.8821074623,RCP85_2100,787821.4994140631,contraction
474902,441929.6779109504,RCP45_2050,211018.1568141502,contraction
474902,441929.6779109504,RCP45_2100,20026.575987760974,contraction
474902,441929.6779109504,RCP85_2050,64368.13418621798,contraction
474902,441929.6779109504,RCP85_2100,473.1442909193916,contraction
475011,1176415.1371055136,RCP45_2050,1339041.259944913,expansion
475011,1176415.1371055136,RCP45_2100,1477492.3457490404,expansion
475011,1176415.1371055136,RCP85_2050,1383806.5599911849,expansion
475011,1176415.1371055136,RCP85_2100,1558199.1550668231,expansion
475076,423264.0974246063,RCP45_2050,479265.8688638444,expansion
475076,423264.0974246063,RCP45_2100,442854.47121246735,expansion
475076,423264.0974246063,RCP85_2050,480478.4954606537,expansion
475076,423264.0974246063,RCP85_2100,402657.4224390182,contraction
475077,1460123.5215477955,RCP45_2050,1127342.1665498044,contraction
475077,1460123.5215477955,RCP45_2100,847297.7514126919,contraction
475077,1460123.5215477955,RCP85_2050,1005696.4775818078,contraction
475077,1460123.5215477955,RCP85_2100,554618.998818006,contraction
475097,605731.2202536187,RCP45_2050,566512.5997143212,contraction
475097,605731.2202536187,RCP45_2100,575042.7623107978,contraction
475097,605731.2202536187,RCP85_2050,540998.9475298139,contraction
475097,605731.2202536187,RCP85_2100,557110.4930772136,contraction
475100,1874016.254207892,RCP45_2050,1674975.2544006337,contraction
475100,1874016.254207892,RCP45_2100,1554401.202224654,contraction
475100,1874016.254207892,RCP85_2050,1631500.3990247883,contraction
475100,1874016.254207892,RCP85_2100,1345279.0050720703,contraction
475101,2211921.796094121,RCP45_2050,1948934.4173383424,contraction
475101,2211921.796094121,RCP45_2100,1750194.6705927732,contraction
475101,2211921.796094121,RCP85_2050,1914329.4507380396,contraction
475101,2211921.796094121,RCP85_2100,1591247.257015269,contraction
505971,35498751.723709725,RCP45_2050,34477215.50965181,contraction
505971,35498751.723709725,RCP45_2100,36183091.111507624,expansion
505971,35498751.723709725,RCP85_2050,35177533.91069977,contraction
505971,35498751.723709725,RCP85_2100,36614692.60455058,expansion
529435,1459220.6346317863,RCP45_2050,1458962.54675123,contraction
529435,1459220.6346317863,RCP45_2100,1615155.6348014069,expansion
529435,1459220.6346317863,RCP85_2050,1493696.4928503332,expansion
529435,1459220.6346317863,RCP85_2100,1837975.6958349322,expansion
529516,652365.8449964633,RCP45_2050,0,spp range loss
529516,652365.8449964633,RCP45_2100,0,spp range loss
529516,652365.8449964633,RCP85_2050,0,spp range loss
529516,652365.8449964633,RCP85_2100,0,spp range loss
550314,14028419.825268835,RCP45_2050,14960716.937931543,expansion
550314,14028419.825268835,RCP45_2100,15607263.869840823,expansion
550314,14028419.825268835,RCP85_2050,14986691.469155034,expansion
550314,14028419.825268835,RCP85_2100,15396801.592353001,expansion
574728,192817.90541918066,RCP45_2050,120207.25819662378,contraction
574728,192817.90541918066,RCP45_2100,108047.02557824818,contraction
574728,192817.90541918066,RCP85_2050,115741.01099245614,contraction
574728,192817.90541918066,RCP85_2100,90159.6382203717,contraction
581034,331786.0280232316,RCP45_2050,797411.2194157634,expansion
581034,331786.0280232316,RCP45_2100,913166.0018422162,expansion
581034,331786.0280232316,RCP85_2050,803039.0655120651,expansion
581034,331786.0280232316,RCP85_2100,937924.2759024367,expansion
596237,298009.32760249026,RCP45_2050,279014.02422732266,contraction
596237,298009.32760249026,RCP45_2100,262909.5545821124,contraction
596237,298009.32760249026,RCP85_2050,294701.35234869446,contraction
596237,298009.32760249026,RCP85_2100,271300.6521252247,contraction
711846,1966659.0907973999,RCP45_2050,2216558.631225294,expansion
711846,1966659.0907973999,RCP45_2100,2207709.193024625,expansion
711846,1966659.0907973999,RCP85_2050,2221173.9656401505,expansion
711846,1966659.0907973999,RCP85_2100,2059439.8921408365,expansion
712374,1750346.5440622745,RCP45_2050,2348865.958523178,expansion
712374,1750346.5440622745,RCP45_2100,2593512.422567495,expansion
712374,1750346.5440622745,RCP85_2050,2626128.343496866,expansion
712374,1750346.5440622745,RCP85_2100,2866937.8277482037,expansion
712377,688498.1596749707,RCP45_2050,354423.71676021547,contraction
712377,688498.1596749707,RCP45_2100,215939.5287272787,contraction
712377,688498.1596749707,RCP85_2050,291110.4849815257,contraction
712377,688498.1596749707,RCP85_2100,125390.17628990216,contraction
712379,1876595.2025414968,RCP45_2050,1136249.2156842668,contraction
712379,1876595.2025414968,RCP45_2100,817945.3312981008,contraction
712379,1876595.2025414968,RCP85_2050,907680.2745855808,contraction
712379,1876595.2025414968,RCP85_2100,527721.1547034687,contraction
712383,359681.18243151426,RCP45_2050,19054.36568259791,contraction
712383,359681.18243151426,RCP45_2100,34533.231220758935,contraction
712383,359681.18243151426,RCP85_2050,32023.027271181167,contraction
712383,359681.18243151426,RCP85_2100,21259.688724539246,contraction
712386,152355.17619196,RCP45_2050,50427.753127869364,contraction
712386,152355.17619196,RCP45_2100,39350.10769490227,contraction
712386,152355.17619196,RCP85_2050,41570.699185825746,contraction
712386,152355.17619196,RCP85_2100,0,spp range loss
712387,1417226.9133891487,RCP45_2050,924177.1475113353,contraction
712387,1417226.9133891487,RCP45_2100,931481.5162902306,contraction
712387,1417226.9133891487,RCP85_2050,905874.5138561723,contraction
712387,1417226.9133891487,RCP85_2100,1022820.7619505782,contraction
712388,2689874.409656509,RCP45_2050,11736405.30660666,expansion
712388,2689874.409656509,RCP45_2100,13805305.751188027,expansion
712388,2689874.409656509,RCP85_2050,13439885.5566269,expansion
712388,2689874.409656509,RCP85_2100,16040692.636946924,expansion
712397,302687.1481251007,RCP45_2050,263756.6985811625,contraction
712397,302687.1481251007,RCP45_2100,214073.14245314797,contraction
712397,302687.1481251007,RCP85_2050,230355.296743056,contraction
712397,302687.1481251007,RCP85_2100,86629.41045684811,contraction
712398,395900.8236889334,RCP45_2050,324398.94710584887,contraction
712398,395900.8236889334,RCP45_2100,283023.4730937602,contraction
712398,395900.8236889334,RCP85_2050,288582.9367527541,contraction
712398,395900.8236889334,RCP85_2100,185754.81363662452,contraction
712404,1640165.6224459067,RCP45_2050,1579356.8289649296,contraction
712404,1640165.6224459067,RCP45_2100,1381686.9527506286,contraction
712404,1640165.6224459067,RCP85_2050,1415254.7333489757,contraction
712404,1640165.6224459067,RCP85_2100,1117166.2468756563,contraction
712442,494751.8629715756,RCP45_2050,529116.3097365401,expansion
712442,494751.8629715756,RCP45_2100,568039.0663657219,expansion
712442,494751.8629715756,RCP85_2050,547037.0811344088,expansion
712442,494751.8629715756,RCP85_2100,605520.8765484799,expansion
712770,684468.0866971196,RCP45_2050,576876.6677577303,contraction
712770,684468.0866971196,RCP45_2100,551525.672918409,contraction
712770,684468.0866971196,RCP85_2050,562264.9272201256,contraction
712770,684468.0866971196,RCP85_2100,524269.4508132472,contraction
712815,219453.74933480984,RCP45_2050,557470.6271486189,expansion
712815,219453.74933480984,RCP45_2100,658387.5677232755,expansion
712815,219453.74933480984,RCP85_2050,566060.8512841434,expansion
712815,219453.74933480984,RCP85_2100,672205.3275448338,expansion
712818,1050170.7410333315,RCP45_2050,1304663.3720954813,expansion
712818,1050170.7410333315,RCP45_2100,1862971.5268761585,expansion
712818,1050170.7410333315,RCP85_2050,1265632.7192447837,expansion
712818,1050170.7410333315,RCP85_2100,1567087.0011606314,expansion
712828,1068726.525443617,RCP45_2050,1082473.2305768686,expansion
712828,1068726.525443617,RCP45_2100,1288327.8852506755,expansion
712828,1068726.525443617,RCP85_2050,1068280.8096521823,contraction
712828,1068726.525443617,RCP85_2100,1331394.2988359858,expansion
712829,512774.76259262266,RCP45_2050,549920.5905907843,expansion
712829,512774.76259262266,RCP45_2100,586182.1969421371,expansion
712829,512774.76259262266,RCP85_2050,554150.1387855911,expansion
712829,512774.76259262266,RCP85_2100,629538.1316220559,expansion
712843,423527.2829997297,RCP45_2050,423449.1169267917,contraction
712843,423527.2829997297,RCP45_2100,304140.7986289876,contraction
712843,423527.2829997297,RCP85_2050,450142.1626170933,expansion
712843,423527.2829997297,RCP85_2100,323946.9931356846,contraction
712954,2397693.6607681634,RCP45_2050,2653346.429693799,expansion
712954,2397693.6607681634,RCP45_2100,2774635.1505535794,expansion
712954,2397693.6607681634,RCP85_2050,2727983.258092373,expansion
712954,2397693.6607681634,RCP85_2100,3023439.8857521806,expansion
712958,495442.5066596741,RCP45_2050,349325.99637339066,contraction
712958,495442.5066596741,RCP45_2100,314307.3316222396,contraction
712958,495442.5066596741,RCP85_2050,322723.7909627247,contraction
712958,495442.5066596741,RCP85_2100,151243.38713618508,contraction
712972,13857516.808768665,RCP45_2050,12338716.305257063,contraction
712972,13857516.808768665,RCP45_2100,12213636.329982921,contraction
712972,13857516.808768665,RCP85_2050,12063359.993208343,contraction
